4250-398;41.176538;-8.638461
4250-403;41.1768903;-8.6394027
4250-404;41.1768903;-8.6394027
4250-401;41.1768903;-8.6394027
4250-402;41.1768903;-8.6394027
4050-503;41.1455059;-8.6249946
4050-504;41.1455059;-8.6249946
4050-506;41.1455059;-8.6249946
4050-500;41.1455059;-8.6249946
4050-499;41.1455059;-8.6249946
4050-501;41.1455059;-8.6249946
4099-044;41.1455059;-8.6249946
4099-023;41.1455059;-8.6249946
4100-427;41.1722695;-8.6586222
4100-425;41.1722695;-8.6586222
4100-426;41.1722695;-8.6586222
4050-509;41.1406252;-8.6112572
4050-510;41.1406252;-8.6112572
4050-511;41.1406252;-8.6112572
4050-512;41.1406252;-8.6112572
4050-513;41.1406649;-8.6131019
4200-460;41.1806342;-8.611109
4150-635;41.1571659;-8.6762351
4200-461;41.175758;-8.6078585
4300-029;41.1486914;-8.5956278
4300-028;41.1486914;-8.5956278
4349-019;41.1486914;-8.5956278
4100-428;41.1751263;-8.6636139
4250-407;41.1648768;-8.6148716
4250-408;41.1648768;-8.6148716
4250-405;41.1648768;-8.6148716
4250-406;41.1648768;-8.6148716
4250-409;41.1662464;-8.6140572
4050-515;41.1566391;-8.6250848
4200-463;41.1800056;-8.5844054
4150-636;41.1508;-8.6706062
4100-429;41.1708425;-8.6871034
4100-431;41.1693407;-8.6647111
4100-430;41.1693407;-8.6647111
4050-516;41.1630439;-8.6310366
4150-092;41.1526516;-8.6503254
4100-434;41.1670278;-8.6567239
4350-277;41.1624954;-8.5872699
4350-278;41.1624954;-8.5872699
4350-277;41.1624954;-8.5872699
4350-277;41.1624954;-8.5872699
4300-456;41.1457872;-8.6008182
4000-421;41.1457872;-8.6008182
4000-422;41.1457872;-8.6008182
4000-423;41.1457872;-8.6008182
4000-420;41.1457872;-8.6008182
4000-416;41.1457872;-8.6008182
4300-455;41.1457872;-8.6008182
4000-418;41.1457872;-8.6008182
4000-419;41.1457872;-8.6008182
4049-021;41.1457872;-8.6008182
4150-638;41.1539235;-8.6272956
4000-425;41.1485681;-8.6097392
4000-424;41.1485681;-8.6097392
4350-279;41.178141;-8.581789
4250-411;41.1807065;-8.6371539
4050-517;41.1469556;-8.6313118
4050-518;41.1468299;-8.6315942
4150-091;41.1586347;-8.6371018
4150-090;41.1586347;-8.6371018
4350-280;41.1675375;-8.5740176
4100-436;41.1662172;-8.6688547
4100-435;41.1662172;-8.6688547
4050-523;41.1496455;-8.6208719
4050-524;41.1496455;-8.6208719
4050-525;41.1496455;-8.6208719
4050-519;41.1496455;-8.6208719
4050-521;41.1496455;-8.6208719
4050-522;41.1496455;-8.6208719
4050-520;41.1496455;-8.6208719
4200-469;41.1696991;-8.6065014
4350-281;41.1645261;-8.5731887
4200-470;41.1655407;-8.5917832
4150-641;41.155715;-8.6797297
4150-645;41.161235;-8.6637016
4150-644;41.161235;-8.6637016
4250-412;41.1812228;-8.6484527
4200-082;41.164215;-8.6035788
4200-081;41.164215;-8.6035788
4200-080;41.164215;-8.6035788
4150-643;41.151225;-8.66404
4150-642;41.151225;-8.66404
4150-646;41.1624579;-8.6813057
4150-159;41.1624579;-8.6813057
4150-159;41.1624579;-8.6813057
4150-646;41.1624579;-8.6813057
4150-159;41.1624579;-8.6813057
4000-433;41.1494466;-8.6075072
4000-434;41.1494466;-8.6075072
4000-435;41.1494466;-8.6075072
4000-436;41.1494466;-8.6075072
4000-437;41.1494466;-8.6075072
4000-438;41.1494466;-8.6075072
4000-428;41.1494466;-8.6075072
4000-427;41.1494466;-8.6075072
4000-429;41.1494466;-8.6075072
4000-430;41.1494466;-8.6075072
4000-431;41.1494466;-8.6075072
4000-432;41.1494466;-8.6075072
4000-427;41.1494466;-8.6075072
4200-472;41.1751849;-8.6116702
4050-527;41.1480972;-8.6151245
4050-528;41.1480972;-8.6151245
4050-526;41.1480972;-8.6151245
4300-459;41.1433679;-8.5866778
4300-458;41.1433679;-8.5866778
4300-457;41.1433679;-8.5866778
4050-530;41.1553462;-8.6195118
4050-529;41.1553462;-8.6195118
4150-647;41.1495312;-8.6682932
4150-648;41.1495538;-8.6684963
4000-091;41.1496339;-8.6102228
4200-473;41.1722761;-8.5988859
4250-016;41.171933;-8.637736
4250-015;41.171933;-8.637736
4150-649;41.1622771;-8.6638025
4200-474;41.1811716;-8.609941
4350-282;41.1666618;-8.571617
4100-444;41.1763249;-8.6600491
4100-443;41.1763249;-8.6600491
4100-445;41.1763249;-8.6600491
4100-440;41.1763249;-8.6600491
4100-441;41.1763249;-8.6600491
4100-442;41.1763249;-8.6600491
4149-002;41.1763249;-8.6600491
4200-477;41.1745027;-8.5906123
4200-475;41.1745027;-8.5906123
4200-477;41.1745027;-8.5906123
4200-476;41.1745027;-8.5906123
4100-320;41.175621;-8.6496933
4050-533;41.1598605;-8.6164088
4050-531;41.1598605;-8.6164088
4350-115;41.1693376;-8.578971
4050-535;41.1593758;-8.6130617
4050-534;41.1593758;-8.6130617
4000-440;41.146803;-8.6103829
4000-439;41.146803;-8.6103829
4049-061;41.146803;-8.6103829
4150-096;41.1543932;-8.6607394
4100-446;41.1677023;-8.6676469
4150-664;41.1495145;-8.6729521
4150-665;41.1496267;-8.6513154
4000-446;41.1534775;-8.6047492
4000-441;41.1534775;-8.6047492
4000-449;41.1534775;-8.6047492
4000-449;41.1534775;-8.6047492
4000-457;41.1534775;-8.6047492
4000-458;41.1534775;-8.6047492
4000-451;41.1534775;-8.6047492
4000-452;41.1534775;-8.6047492
4000-453;41.1534775;-8.6047492
4000-454;41.1534775;-8.6047492
4000-455;41.1534775;-8.6047492
4000-450;41.1534775;-8.6047492
4000-456;41.1534775;-8.6047492
4000-449;41.1534775;-8.6047492
4000-441;41.1534775;-8.6047492
4000-442;41.1534775;-8.6047492
4000-448;41.1534775;-8.6047492
4000-441;41.1534775;-8.6047492
4000-443;41.1534775;-8.6047492
4000-444;41.1534775;-8.6047492
4000-445;41.1534775;-8.6047492
4000-446;41.1534775;-8.6047492
4000-447;41.1534775;-8.6047492
4000-441;41.1534775;-8.6047492
4049-050;41.1534775;-8.6047492
4049-057;41.1534775;-8.6047492
4000-459;41.1428688;-8.6099966
4150-666;41.1502365;-8.6666524
4350-060;41.1737243;-8.6479219
4000-461;41.1586843;-8.6074629
4000-460;41.1586843;-8.6074629
4050-536;41.1563123;-8.6240737
4150-667;41.1597361;-8.665666
4350-284;41.1743667;-8.5845761
4200-479;41.1743667;-8.5845761
4200-479;41.1743667;-8.5845761
4350-283;41.1743667;-8.5845761
4150-097;41.1545552;-8.6389735
4250-418;41.1758519;-8.6285278
4250-417;41.1758519;-8.6285278
4250-419;41.1758519;-8.6285278
4250-420;41.1758519;-8.6285278
4250-413;41.1758519;-8.6285278
4250-419;41.1758519;-8.6285278
4250-413;41.1758519;-8.6285278
4250-416;41.1758519;-8.6285278
4250-414;41.1758519;-8.6285278
4250-415;41.1758519;-8.6285278
4200-480;41.1600076;-8.6095796
4300-468;41.1594771;-8.5701849
4300-467;41.1594771;-8.5701849
4150-668;41.1493903;-8.6657588
4050-537;41.1477541;-8.6140286
4050-538;41.1425866;-8.6132424
4050-539;41.1426022;-8.6130009
4050-540;41.1440735;-8.6201103
4150-100;41.1584029;-8.6391181
4150-100;41.1584029;-8.6391181
4150-099;41.1584029;-8.6391181
4150-098;41.1584029;-8.6391181
4150-099;41.1584029;-8.6391181
4199-001;41.1584029;-8.6391181
4200-481;41.1807042;-8.61012
4000-462;41.1461988;-8.6047617
4200-482;41.1811721;-8.6101776
4150-669;41.149287;-8.6655834
4200-483;41.1644974;-8.5898012
4350-285;41.1733979;-8.5806548
4350-289;41.1733979;-8.5806548
4350-287;41.1733979;-8.5806548
4350-293;41.1733979;-8.5806548
4350-290;41.1733979;-8.5806548
4350-291;41.1733979;-8.5806548
4350-292;41.1733979;-8.5806548
4350-289;41.1733979;-8.5806548
4350-285;41.1733979;-8.5806548
4350-286;41.1733979;-8.5806548
4350-287;41.1733979;-8.5806548
4350-289;41.1733979;-8.5806548
4000-468;41.1467007;-8.603168
4000-469;41.1467007;-8.603168
4000-470;41.1467007;-8.603168
4000-471;41.1467007;-8.603168
4000-472;41.1467007;-8.603168
4000-464;41.1467007;-8.603168
4000-465;41.1467007;-8.603168
4000-463;41.1467007;-8.603168
4000-466;41.1467007;-8.603168
4000-467;41.1467007;-8.603168
4000-465;41.1467007;-8.603168
4049-031;41.1467007;-8.603168
4049-022;41.1467007;-8.603168
4049-020;41.1467007;-8.603168
4000-474;41.1578427;-8.6002141
4000-473;41.1578427;-8.6002141
4000-092;41.1481371;-8.6069516
4000-476;41.1585713;-8.6005893
4000-475;41.1585713;-8.6005893
4100-447;41.1644967;-8.6614043
4000-484;41.1550183;-8.5993593
4000-490;41.1550183;-8.5993593
4000-486;41.1550183;-8.5993593
4000-487;41.1550183;-8.5993593
4000-485;41.1550183;-8.5993593
4000-488;41.1550183;-8.5993593
4000-489;41.1550183;-8.5993593
4000-483;41.1550183;-8.5993593
4000-479;41.1550183;-8.5993593
4000-480;41.1550183;-8.5993593
4000-478;41.1550183;-8.5993593
4000-481;41.1550183;-8.5993593
4000-482;41.1550183;-8.5993593
4150-671;41.1509797;-8.676799
4150-670;41.1509797;-8.676799
4150-672;41.1507986;-8.6767344
4050-541;41.1443842;-8.6159995
4050-543;41.1443087;-8.6156035
4050-542;41.1443087;-8.6156035
4099-009;41.1443087;-8.6156035
4100-449;41.1740432;-8.6609651
4100-448;41.1740432;-8.6609651
4000-494;41.1602472;-8.6101194
4000-495;41.1602472;-8.6101194
4000-496;41.1602472;-8.6101194
4000-497;41.1602472;-8.6101194
4000-491;41.1602472;-8.6101194
4000-492;41.1602472;-8.6101194
4000-493;41.1602472;-8.6101194
4000-493;41.1602472;-8.6101194
4049-047;41.1602472;-8.6101194
4049-049;41.1602472;-8.6101194
4049-045;41.1602472;-8.6101194
4000-498;41.1588959;-8.6110076
4100-068;41.1634748;-8.644249
4000-499;41.1595429;-8.6104066
4050-544;41.1516274;-8.6142278
4250-424;41.1679117;-8.6153261
4250-433;41.167552;-8.6173515
4250-434;41.167552;-8.6173515
4250-435;41.167552;-8.6173515
4250-436;41.167552;-8.6173515
4250-437;41.167552;-8.6173515
4250-438;41.167552;-8.6173515
4250-439;41.167552;-8.6173515
4250-426;41.167552;-8.6173515
4250-425;41.167552;-8.6173515
4250-427;41.167552;-8.6173515
4250-428;41.167552;-8.6173515
4250-429;41.167552;-8.6173515
4250-430;41.167552;-8.6173515
4250-431;41.167552;-8.6173515
4250-432;41.167552;-8.6173515
4250-442;41.1664906;-8.6209915
4250-441;41.1664906;-8.6209915
4250-440;41.1664906;-8.6209915
4000-504;41.144966;-8.6009283
4000-505;41.1443056;-8.6005971
4050-545;41.1428284;-8.6147136
4050-546;41.1457964;-8.6146886
4050-547;41.1406516;-8.6164536
4100-070;41.1628395;-8.6375042
4050-548;41.1411222;-8.6167719
4050-549;41.1410476;-8.6127149
4050-550;41.1410632;-8.6126181
4150-673;41.1562322;-8.6720611
4350-294;41.1786404;-8.5755308
4000-506;41.1572007;-8.596028
4050-553;41.1414395;-8.613438
4050-551;41.1414395;-8.613438
4050-552;41.1414395;-8.613438
4100-451;41.1661544;-8.6474481
4100-531;41.1661544;-8.6474481
4100-450;41.1661544;-8.6474481
4100-530;41.1661544;-8.6474481
4100-455;41.1649083;-8.6502742
4100-454;41.1649083;-8.6502742
4100-452;41.1649083;-8.6502742
4100-453;41.1649083;-8.6502742
4149-006;41.1649083;-8.6502742
4250-056;41.1775921;-8.6455354
4150-674;41.1483411;-8.6673082
4150-676;41.1484887;-8.6675139
4150-675;41.1484887;-8.6675139
4150-677;41.1481476;-8.6669626
4050-554;41.1423307;-8.6176693
4050-556;41.142046;-8.6169578
4050-555;41.142046;-8.6169578
4099-025;41.142046;-8.6169578
4200-484;41.1547022;-8.6091937
4150-678;41.1681849;-8.5694707
4000-507;41.145799;-8.6032395
4000-508;41.145799;-8.6032395
4000-509;41.1426732;-8.6063553
4050-557;41.150866;-8.6287418
4250-057;41.1721159;-8.6480383
4250-058;41.1721159;-8.6480383
4350-296;41.1645646;-8.5672138
4000-510;41.1763;-8.5889016
4000-511;41.1504619;-8.6052786
4050-558;41.1564243;-8.6213162
4050-560;41.1433975;-8.6165406
4050-559;41.1433975;-8.6165406
4050-561;41.1405818;-8.6148675
4050-562;41.1405766;-8.6150783
4050-563;41.1545742;-8.6273939
4150-680;41.1545742;-8.6273939
4050-563;41.1545742;-8.6273939
4300-472;41.1480335;-8.5731904
4300-471;41.1480335;-8.5731904
4300-470;41.1480335;-8.5731904
4300-469;41.1480335;-8.5731904
4100-064;41.175718;-8.6546439
4100-063;41.175718;-8.6546439
4300-473;41.1429609;-8.6199448
4300-474;41.1480417;-8.5724051
4300-475;41.1475033;-8.5728024
4050-564;41.1429609;-8.6199448
4050-565;41.1434869;-8.6198604
4050-566;41.1434869;-8.6198604
4350-314;41.1605063;-8.5781179
4350-313;41.1605063;-8.5781179
4350-314;41.1605063;-8.5781179
4350-315;41.1605063;-8.5781179
4350-308;41.1605063;-8.5781179
4350-316;41.1605063;-8.5781179
4350-317;41.1605063;-8.5781179
4350-307;41.1605063;-8.5781179
4350-309;41.1605063;-8.5781179
4350-311;41.1605063;-8.5781179
4350-312;41.1605063;-8.5781179
4350-301;41.1605063;-8.5781179
4350-302;41.1605063;-8.5781179
4350-303;41.1605063;-8.5781179
4350-304;41.1605063;-8.5781179
4350-298;41.1605063;-8.5781179
4350-305;41.1605063;-8.5781179
4350-306;41.1605063;-8.5781179
4350-299;41.1605063;-8.5781179
4350-300;41.1605063;-8.5781179
4300-478;41.1510664;-8.5904381
4300-476;41.1510664;-8.5904381
4300-477;41.1510664;-8.5904381
4349-025;41.1510664;-8.5904381
4050-567;41.1420135;-8.6142389
4100-084;41.1695822;-8.6481703
4100-083;41.1695822;-8.6481703
4100-464;41.170335;-8.6499993
4050-014;41.1493682;-8.6229137
4050-013;41.1493682;-8.6229137
4050-568;41.1430063;-8.611972
4050-569;41.1439447;-8.611323
4200-490;41.1810416;-8.60937
4200-489;41.1810416;-8.60937
4200-489;41.1810416;-8.60937
4200-490;41.1810416;-8.60937
4200-491;41.1810416;-8.60937
4200-490;41.1810416;-8.60937
4200-491;41.1810416;-8.60937
4200-485;41.1810416;-8.60937
4200-488;41.1810416;-8.60937
4200-485;41.1810416;-8.60937
4200-486;41.1810416;-8.60937
4200-487;41.1810416;-8.60937
4200-495;41.1698509;-8.6050044
4200-493;41.1698509;-8.6050044
4250-444;41.1768028;-8.6295552
4250-443;41.1768028;-8.6295552
4000-516;41.1437274;-8.5990455
4000-517;41.1437274;-8.5990455
4000-515;41.1437274;-8.5990455
4000-514;41.1437274;-8.5990455
4000-513;41.1437274;-8.5990455
4000-512;41.1437274;-8.5990455
4000-519;41.142595;-8.5983501
4000-518;41.142595;-8.5983501
4350-055;41.1646578;-8.5750605
4000-520;41.1432624;-8.609274
4100-018;41.164355;-8.6377381
4100-017;41.164355;-8.6377381
4150-681;41.1553133;-8.6279614
4150-682;41.1551015;-8.6266084
4050-570;41.1551015;-8.6266084
4050-570;41.1551015;-8.6266084
4150-682;41.1551015;-8.6266084
4050-570;41.1551015;-8.6266084
4150-682;41.1551015;-8.6266084
4050-571;41.1431552;-8.6113876
4099-034;41.1426306;-8.6117943
4050-573;41.1426306;-8.6117943
4350-318;41.1640264;-8.5735935
4050-621;41.1495847;-8.6287767
4000-521;41.1599366;-8.5976729
4150-687;41.1489402;-8.6500206
4150-684;41.1489402;-8.6500206
4150-685;41.1489402;-8.6500206
4150-686;41.1489402;-8.6500206
4150-687;41.1489402;-8.6500206
4150-684;41.1489402;-8.6500206
4150-684;41.1489402;-8.6500206
4150-688;41.1484003;-8.6494608
4150-689;41.1489402;-8.6500206
4150-690;41.1487151;-8.6549919
4350-320;41.1649993;-8.5741678
4350-323;41.1649993;-8.5741678
4350-322;41.1649993;-8.5741678
4350-324;41.1649993;-8.5741678
4350-320;41.1649993;-8.5741678
4350-321;41.1649993;-8.5741678
4369-001;41.1649993;-8.5741678
4000-524;41.1592488;-8.608973
4000-525;41.1592488;-8.608973
4000-523;41.1592488;-8.608973
4000-522;41.1592488;-8.608973
4000-526;41.1445665;-8.6012995
4300-483;41.1089554;-8.6322955
4300-482;41.1089554;-8.6322955
4300-032;41.1468322;-8.5838273
4050-577;41.1575816;-8.6136375
4050-576;41.1575816;-8.6136375
4050-574;41.1575816;-8.6136375
4050-575;41.1575816;-8.6136375
4050-579;41.1581161;-8.6134118
4050-578;41.1581161;-8.6134118
4150-691;41.147672;-8.666985
4150-692;41.1502468;-8.6747484
4150-696;41.1511141;-8.6765729
4150-697;41.1511141;-8.6765729
4150-698;41.1511141;-8.6765729
4150-694;41.1511141;-8.6765729
4150-693;41.1511141;-8.6765729
4150-695;41.1511141;-8.6765729
4150-699;41.1511141;-8.6765729
4250-450;41.179445;-8.624364
4250-455;41.179445;-8.624364
4250-456;41.179445;-8.624364
4250-454;41.179445;-8.624364
4250-451;41.179445;-8.624364
4250-450;41.179445;-8.624364
4250-452;41.179445;-8.624364
4250-456;41.179445;-8.624364
4250-452;41.179445;-8.624364
4250-453;41.179445;-8.624364
4269-003;41.179445;-8.624364
4269-006;41.179445;-8.624364
4250-460;41.1760595;-8.6369528
4250-461;41.1760595;-8.6369528
4250-462;41.1760595;-8.6369528
4250-457;41.1760595;-8.6369528
4250-458;41.1760595;-8.6369528
4250-460;41.1760595;-8.6369528
4050-580;41.1416569;-8.6105708
4050-581;41.1444074;-8.6221271
4300-033;41.1469722;-8.5843644
4050-584;41.163922;-8.6206828
4050-585;41.163922;-8.6206828
4050-586;41.163922;-8.6206828
4250-466;41.163922;-8.6206828
4250-467;41.163922;-8.6206828
4250-468;41.163922;-8.6206828
4050-583;41.163922;-8.6206828
4050-584;41.163922;-8.6206828
4050-582;41.163922;-8.6206828
4250-463;41.163922;-8.6206828
4250-464;41.163922;-8.6206828
4250-465;41.163922;-8.6206828
4150-706;41.1574603;-8.652244
4150-707;41.1574603;-8.652244
4150-708;41.1574603;-8.652244
4150-701;41.1574603;-8.652244
4150-703;41.1574603;-8.652244
4150-704;41.1574603;-8.652244
4150-702;41.1574603;-8.652244
4150-705;41.1574603;-8.652244
4150-709;41.1478829;-8.6678709
4100-468;41.1642698;-8.6362783
4100-466;41.1642698;-8.6362783
4100-465;41.1642698;-8.6362783
4300-485;41.1495218;-8.5917268
4250-472;41.1703925;-8.6180551
4250-473;41.1703925;-8.6180551
4250-474;41.1703925;-8.6180551
4250-469;41.1703925;-8.6180551
4250-470;41.1703925;-8.6180551
4250-471;41.1703925;-8.6180551
4250-060;41.1657617;-8.6234468
4250-475;41.1713997;-8.6171273
4200-501;41.166629;-8.5935147
4200-500;41.166629;-8.5935147
4050-590;41.1599202;-8.6175703
4150-712;41.1562517;-8.6397747
4150-711;41.1562517;-8.6397747
4300-486;41.146146;-8.5956317
4050-591;41.1454875;-8.6284679
4050-592;41.1453518;-8.6249519
4150-713;41.147091;-8.6571655
4050-062;41.1410038;-8.6109999
4350-325;41.1620526;-8.585871
4100-469;41.1759703;-8.6628485
4000-529;41.1430367;-8.6059294
4000-530;41.1430367;-8.6059294
4000-527;41.1430367;-8.6059294
4000-528;41.1430367;-8.6059294
4250-477;41.1775347;-8.6199837
4250-481;41.1689541;-8.6236853
4250-481;41.1689541;-8.6236853
4250-481;41.1689541;-8.6236853
4250-481;41.1689541;-8.6236853
4250-481;41.1689541;-8.6236853
4250-481;41.1689541;-8.6236853
4250-481;41.1689541;-8.6236853
4250-481;41.1689541;-8.6236853
4250-481;41.1689541;-8.6236853
4250-481;41.1689541;-8.6236853
4250-481;41.1689541;-8.6236853
4250-481;41.1689541;-8.6236853
4250-481;41.1689541;-8.6236853
4250-481;41.1689541;-8.6236853
4250-481;41.1689541;-8.6236853
4250-481;41.1689541;-8.6236853
4250-481;41.1689541;-8.6236853
4250-481;41.1689541;-8.6236853
4250-481;41.1689541;-8.6236853
4250-481;41.1689541;-8.6236853
4250-481;41.1689541;-8.6236853
4250-481;41.1689541;-8.6236853
4250-481;41.1689541;-8.6236853
4250-481;41.1689541;-8.6236853
4250-481;41.1689541;-8.6236853
4250-481;41.1689541;-8.6236853
4250-481;41.1689541;-8.6236853
4250-481;41.1689541;-8.6236853
4250-481;41.1689541;-8.6236853
4250-481;41.1689541;-8.6236853
4250-481;41.1689541;-8.6236853
4250-481;41.1689541;-8.6236853
4250-481;41.1689541;-8.6236853
4250-481;41.1689541;-8.6236853
4250-481;41.1689541;-8.6236853
4250-481;41.1689541;-8.6236853
4250-481;41.1689541;-8.6236853
4250-481;41.1689541;-8.6236853
4250-481;41.1689541;-8.6236853
4250-481;41.1689541;-8.6236853
4250-481;41.1689541;-8.6236853
4250-481;41.1689541;-8.6236853
4250-481;41.1689541;-8.6236853
4250-481;41.1689541;-8.6236853
4250-481;41.1689541;-8.6236853
4250-481;41.1689541;-8.6236853
4250-481;41.1689541;-8.6236853
4250-481;41.1689541;-8.6236853
4250-481;41.1689541;-8.6236853
4250-481;41.1689541;-8.6236853
4250-481;41.1689541;-8.6236853
4250-481;41.1689541;-8.6236853
4250-481;41.1689541;-8.6236853
4250-481;41.1689541;-8.6236853
4250-481;41.1689541;-8.6236853
4250-481;41.1689541;-8.6236853
4250-481;41.1689541;-8.6236853
4250-481;41.1689541;-8.6236853
4250-481;41.1689541;-8.6236853
4250-481;41.1689541;-8.6236853
4250-481;41.1689541;-8.6236853
4250-481;41.1689541;-8.6236853
4250-481;41.1689541;-8.6236853
4250-481;41.1689541;-8.6236853
4250-481;41.1689541;-8.6236853
4250-481;41.1689541;-8.6236853
4250-481;41.1689541;-8.6236853
4250-481;41.1689541;-8.6236853
4250-481;41.1689541;-8.6236853
4250-481;41.1689541;-8.6236853
4250-481;41.1689541;-8.6236853
4250-481;41.1689541;-8.6236853
4250-481;41.1689541;-8.6236853
4250-481;41.1689541;-8.6236853
4250-481;41.1689541;-8.6236853
4250-481;41.1689541;-8.6236853
4250-481;41.1689541;-8.6236853
4250-481;41.1689541;-8.6236853
4250-481;41.1689541;-8.6236853
4250-481;41.1689541;-8.6236853
4250-481;41.1689541;-8.6236853
4250-481;41.1689541;-8.6236853
4250-481;41.1689541;-8.6236853
4250-481;41.1689541;-8.6236853
4250-481;41.1689541;-8.6236853
4250-481;41.1689541;-8.6236853
4250-481;41.1689541;-8.6236853
4250-481;41.1689541;-8.6236853
4250-481;41.1689541;-8.6236853
4250-481;41.1689541;-8.6236853
4250-481;41.1689541;-8.6236853
4250-481;41.1689541;-8.6236853
4250-481;41.1689541;-8.6236853
4250-481;41.1689541;-8.6236853
4250-481;41.1689541;-8.6236853
4250-481;41.1689541;-8.6236853
4250-481;41.1689541;-8.6236853
4250-481;41.1689541;-8.6236853
4250-481;41.1689541;-8.6236853
4250-480;41.1689541;-8.6236853
4250-480;41.1689541;-8.6236853
4250-480;41.1689541;-8.6236853
4250-480;41.1689541;-8.6236853
4250-480;41.1689541;-8.6236853
4250-480;41.1689541;-8.6236853
4250-480;41.1689541;-8.6236853
4250-480;41.1689541;-8.6236853
4250-480;41.1689541;-8.6236853
4250-480;41.1689541;-8.6236853
4250-480;41.1689541;-8.6236853
4250-480;41.1689541;-8.6236853
4250-480;41.1689541;-8.6236853
4250-480;41.1689541;-8.6236853
4250-480;41.1689541;-8.6236853
4250-480;41.1689541;-8.6236853
4250-480;41.1689541;-8.6236853
4250-480;41.1689541;-8.6236853
4250-480;41.1689541;-8.6236853
4250-480;41.1689541;-8.6236853
4250-480;41.1689541;-8.6236853
4250-480;41.1689541;-8.6236853
4250-480;41.1689541;-8.6236853
4250-480;41.1689541;-8.6236853
4250-480;41.1689541;-8.6236853
4250-480;41.1689541;-8.6236853
4250-480;41.1689541;-8.6236853
4250-480;41.1689541;-8.6236853
4250-481;41.1689541;-8.6236853
4250-481;41.1689541;-8.6236853
4250-480;41.1689541;-8.6236853
4050-595;41.1438223;-8.6121627
4050-594;41.1438223;-8.6121627
4050-596;41.1439881;-8.6119812
4350-328;41.1670727;-8.5787298
4350-326;41.1670727;-8.5787298
4350-328;41.1670727;-8.5787298
4350-326;41.1670727;-8.5787298
4350-328;41.1670727;-8.5787298
4350-326;41.1670727;-8.5787298
4350-328;41.1670727;-8.5787298
4350-326;41.1670727;-8.5787298
4350-328;41.1670727;-8.5787298
4350-329;41.1670727;-8.5787298
4350-327;41.1670727;-8.5787298
4350-328;41.1670727;-8.5787298
4350-326;41.1670727;-8.5787298
4350-327;41.1670727;-8.5787298
4350-330;41.1672536;-8.578237
4050-599;41.1436627;-8.6173262
4050-600;41.1436627;-8.6173262
4050-597;41.1436627;-8.6173262
4050-598;41.1436627;-8.6173262
4050-601;41.1437499;-8.616523
4200-502;41.1731861;-8.5995671
4150-723;41.1621436;-8.6607048
4150-724;41.1621436;-8.6607048
4150-721;41.1621436;-8.6607048
4150-722;41.1621436;-8.6607048
4000-017;41.1507645;-8.6089111
4200-503;41.184495;-8.6141825
4150-726;41.1530478;-8.6763922
4150-725;41.1530478;-8.6763922
4150-727;41.1546212;-8.6408243
4000-532;41.1608641;-8.5979773
4200-504;41.1724696;-8.5993207
4250-483;41.1785273;-8.617965
4250-483;41.1785273;-8.617965
4250-482;41.1785273;-8.617965
4200-397;41.1796663;-8.5859318
4300-039;41.1553558;-8.5595798
4300-038;41.1553558;-8.5595798
4300-036;41.1553558;-8.5595798
4300-040;41.1553558;-8.5595798
4300-035;41.1553558;-8.5595798
4300-036;41.1553558;-8.5595798
4300-034;41.1553558;-8.5595798
4300-037;41.1553558;-8.5595798
4300-036;41.1553558;-8.5595798
4100-480;41.1627048;-8.6391301
4100-479;41.1627048;-8.6391301
4100-476;41.1627048;-8.6391301
4100-477;41.1627048;-8.6391301
4100-478;41.1627048;-8.6391301
4100-476;41.1627048;-8.6391301
4350-341;41.1580225;-8.5922615
4250-486;41.1689788;-8.6313665
4250-485;41.1689788;-8.6313665
4050-602;41.1409739;-8.6120085
4050-603;41.1402376;-8.6144743
4100-472;41.1723404;-8.6564996
4150-729;41.1662846;-8.6864055
4150-728;41.1662846;-8.6864055
4300-489;41.1570271;-8.5698096
4300-488;41.1570271;-8.5698096
4300-488;41.1570271;-8.5698096
4300-112;41.1570271;-8.5698096
4300-490;41.1570271;-8.5698096
4300-041;41.1515656;-8.561648
4300-042;41.1515656;-8.561648
4050-607;41.1425061;-8.6188851
4050-608;41.1425061;-8.6188851
4050-605;41.1425061;-8.6188851
4200-505;41.1622477;-8.5983642
4150-731;41.1615038;-8.6648
4150-730;41.1560031;-8.6627721
4350-331;41.1666908;-8.5742066
4150-732;41.1510055;-8.6504076
4050-611;41.1526312;-8.6208101
4050-612;41.1526312;-8.6208101
4050-611;41.1526312;-8.6208101
4050-610;41.1526312;-8.6208101
4050-609;41.1526312;-8.6208101
4350-332;41.1672554;-8.5739275
4050-615;41.1455363;-8.6139728
4050-617;41.1455363;-8.6139728
4050-616;41.1455363;-8.6139728
4050-613;41.1455363;-8.6139728
4050-614;41.1455363;-8.6139728
4200-084;41.1771371;-8.5864613
4200-085;41.1771371;-8.5864613
4200-083;41.1771371;-8.5864613
4200-083;41.1771371;-8.5864613
4249-006;41.1771371;-8.5864613
4250-487;41.1646563;-8.6346179
4100-474;41.1653091;-8.6357703
4250-488;41.1653091;-8.6357703
4250-489;41.1653091;-8.6357703
4250-490;41.1653091;-8.6357703
4100-474;41.1653091;-8.6357703
4100-475;41.1699456;-8.6664337
4250-492;41.1755291;-8.6176404
4049-052;41.1507289;-8.6105552
4000-539;41.1507289;-8.6105552
4000-541;41.1450642;-8.6118434
4050-618;41.1450642;-8.6118434
4150-736;41.1517945;-8.6732837
